CODEPAGE 1361           ;Korean - Johab

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	143

0x00	0x0000	;Null
0xfd	0xad33	;â˝ Hangul Kiyeok-Wae-Hieuh

DBCSTABLE 168           ;LeadByte = 0x8a

0x41	0xad34	;äA Hangul Kiyeok-Oe
0x42	0xad35	;äB Hangul Kiyeok-Oe-Kiyeok
0x43	0xad36	;äC Hangul Kiyeok-Oe-SsangKiyeok
0x44	0xad37	;äD Hangul Kiyeok-Oe-KiyeokSios
0x45	0xad38	;äE Hangul Kiyeok-Oe-Nieun
0x46	0xad39	;äF Hangul Kiyeok-Oe-NieunCieuc
0x47	0xad3a	;äG Hangul Kiyeok-Oe-NieunHieuh
0x48	0xad3b	;äH Hangul Kiyeok-Oe-Tikeut
0x49	0xad3c	;äI Hangul Kiyeok-Oe-Rieul
0x4a	0xad3d	;äJ Hangul Kiyeok-Oe-RieulKiyeok
0x4b	0xad3e	;äK Hangul Kiyeok-Oe-RieulMieum
0x4c	0xad3f	;äL Hangul Kiyeok-Oe-RieulPieup
0x4d	0xad40	;äM Hangul Kiyeok-Oe-RieulSios
0x4e	0xad41	;äN Hangul Kiyeok-Oe-RieulThieuth
0x4f	0xad42	;äO Hangul Kiyeok-Oe-RieulPhieuph
0x50	0xad43	;äP Hangul Kiyeok-Oe-RieulHieuh
0x51	0xad44	;äQ Hangul Kiyeok-Oe-Mieum
0x53	0xad45	;äS Hangul Kiyeok-Oe-Pieup
0x54	0xad46	;äT Hangul Kiyeok-Oe-PieupSios
0x55	0xad47	;äU Hangul Kiyeok-Oe-Sios
0x56	0xad48	;äV Hangul Kiyeok-Oe-Ssangsios
0x57	0xad49	;äW Hangul Kiyeok-Oe-Ieung
0x58	0xad4a	;äX Hangul Kiyeok-Oe-Cieuc
0x59	0xad4b	;äY Hangul Kiyeok-Oe-Chieuch
0x5a	0xad4c	;äZ Hangul Kiyeok-Oe-Khieukh
0x5b	0xad4d	;ä[ Hangul Kiyeok-Oe-Thieuth
0x5c	0xad4e	;ä\ Hangul Kiyeok-Oe-Phieuph
0x5d	0xad4f	;ä] Hangul Kiyeok-Oe-Hieuh
0x61	0xad50	;äa Hangul Kiyeok-Yo
0x62	0xad51	;äb Hangul Kiyeok-Yo-Kiyeok
0x63	0xad52	;äc Hangul Kiyeok-Yo-SsangKiyeok
0x64	0xad53	;äd Hangul Kiyeok-Yo-KiyeokSios
0x65	0xad54	;äe Hangul Kiyeok-Yo-Nieun
0x66	0xad55	;äf Hangul Kiyeok-Yo-NieunCieuc
0x67	0xad56	;äg Hangul Kiyeok-Yo-NieunHieuh
0x68	0xad57	;äh Hangul Kiyeok-Yo-Tikeut
0x69	0xad58	;äi Hangul Kiyeok-Yo-Rieul
0x6a	0xad59	;äj Hangul Kiyeok-Yo-RieulKiyeok
0x6b	0xad5a	;äk Hangul Kiyeok-Yo-RieulMieum
0x6c	0xad5b	;äl Hangul Kiyeok-Yo-RieulPieup
0x6d	0xad5c	;äm Hangul Kiyeok-Yo-RieulSios
0x6e	0xad5d	;än Hangul Kiyeok-Yo-RieulThieuth
0x6f	0xad5e	;äo Hangul Kiyeok-Yo-RieulPhieuph
0x70	0xad5f	;äp Hangul Kiyeok-Yo-RieulHieuh
0x71	0xad60	;äq Hangul Kiyeok-Yo-Mieum
0x73	0xad61	;äs Hangul Kiyeok-Yo-Pieup
0x74	0xad62	;ät Hangul Kiyeok-Yo-PieupSios
0x75	0xad63	;äu Hangul Kiyeok-Yo-Sios
0x76	0xad64	;äv Hangul Kiyeok-Yo-Ssangsios
0x77	0xad65	;äw Hangul Kiyeok-Yo-Ieung
0x78	0xad66	;äx Hangul Kiyeok-Yo-Cieuc
0x79	0xad67	;äy Hangul Kiyeok-Yo-Chieuch
0x7a	0xad68	;äz Hangul Kiyeok-Yo-Khieukh
0x7b	0xad69	;ä{ Hangul Kiyeok-Yo-Thieuth
0x7c	0xad6a	;ä| Hangul Kiyeok-Yo-Phieuph
0x7d	0xad6b	;ä} Hangul Kiyeok-Yo-Hieuh
0x81	0xad6c	;äÅ Hangul Kiyeok-U
0x82	0xad6d	;äÇ Hangul Kiyeok-U-Kiyeok
0x83	0xad6e	;äÉ Hangul Kiyeok-U-SsangKiyeok
0x84	0xad6f	;äÑ Hangul Kiyeok-U-KiyeokSios
0x85	0xad70	;äÖ Hangul Kiyeok-U-Nieun
0x86	0xad71	;äÜ Hangul Kiyeok-U-NieunCieuc
0x87	0xad72	;äá Hangul Kiyeok-U-NieunHieuh
0x88	0xad73	;äà Hangul Kiyeok-U-Tikeut
0x89	0xad74	;äâ Hangul Kiyeok-U-Rieul
0x8a	0xad75	;ää Hangul Kiyeok-U-RieulKiyeok
0x8b	0xad76	;äã Hangul Kiyeok-U-RieulMieum
0x8c	0xad77	;äå Hangul Kiyeok-U-RieulPieup
0x8d	0xad78	;äç Hangul Kiyeok-U-RieulSios
0x8e	0xad79	;äé Hangul Kiyeok-U-RieulThieuth
0x8f	0xad7a	;äè Hangul Kiyeok-U-RieulPhieuph
0x90	0xad7b	;äê Hangul Kiyeok-U-RieulHieuh
0x91	0xad7c	;äë Hangul Kiyeok-U-Mieum
0x93	0xad7d	;äì Hangul Kiyeok-U-Pieup
0x94	0xad7e	;äî Hangul Kiyeok-U-PieupSios
0x95	0xad7f	;äï Hangul Kiyeok-U-Sios
0x96	0xad80	;äñ Hangul Kiyeok-U-Ssangsios
0x97	0xad81	;äó Hangul Kiyeok-U-Ieung
0x98	0xad82	;äò Hangul Kiyeok-U-Cieuc
0x99	0xad83	;äô Hangul Kiyeok-U-Chieuch
0x9a	0xad84	;äö Hangul Kiyeok-U-Khieukh
0x9b	0xad85	;äõ Hangul Kiyeok-U-Thieuth
0x9c	0xad86	;äú Hangul Kiyeok-U-Phieuph
0x9d	0xad87	;äù Hangul Kiyeok-U-Hieuh
0xa1	0xad88	;ä° Hangul Kiyeok-Weo
0xa2	0xad89	;ä¢ Hangul Kiyeok-Weo-Kiyeok
0xa3	0xad8a	;ä£ Hangul Kiyeok-Weo-SsangKiyeok
0xa4	0xad8b	;ä§ Hangul Kiyeok-Weo-KiyeokSios
0xa5	0xad8c	;ä• Hangul Kiyeok-Weo-Nieun
0xa6	0xad8d	;ä¶ Hangul Kiyeok-Weo-NieunCieuc
0xa7	0xad8e	;äß Hangul Kiyeok-Weo-NieunHieuh
0xa8	0xad8f	;ä® Hangul Kiyeok-Weo-Tikeut
0xa9	0xad90	;ä© Hangul Kiyeok-Weo-Rieul
0xaa	0xad91	;ä™ Hangul Kiyeok-Weo-RieulKiyeok
0xab	0xad92	;ä´ Hangul Kiyeok-Weo-RieulMieum
0xac	0xad93	;ä¨ Hangul Kiyeok-Weo-RieulPieup
0xad	0xad94	;ä≠ Hangul Kiyeok-Weo-RieulSios
0xae	0xad95	;äÆ Hangul Kiyeok-Weo-RieulThieuth
0xaf	0xad96	;äØ Hangul Kiyeok-Weo-RieulPhieuph
0xb0	0xad97	;ä∞ Hangul Kiyeok-Weo-RieulHieuh
0xb1	0xad98	;ä± Hangul Kiyeok-Weo-Mieum
0xb3	0xad99	;ä≥ Hangul Kiyeok-Weo-Pieup
0xb4	0xad9a	;ä¥ Hangul Kiyeok-Weo-PieupSios
0xb5	0xad9b	;äµ Hangul Kiyeok-Weo-Sios
0xb6	0xad9c	;ä∂ Hangul Kiyeok-Weo-Ssangsios
0xb7	0xad9d	;ä∑ Hangul Kiyeok-Weo-Ieung
0xb8	0xad9e	;ä∏ Hangul Kiyeok-Weo-Cieuc
0xb9	0xad9f	;äπ Hangul Kiyeok-Weo-Chieuch
0xba	0xada0	;ä∫ Hangul Kiyeok-Weo-Khieukh
0xbb	0xada1	;äª Hangul Kiyeok-Weo-Thieuth
0xbc	0xada2	;äº Hangul Kiyeok-Weo-Phieuph
0xbd	0xada3	;äΩ Hangul Kiyeok-Weo-Hieuh
0xc1	0xada4	;ä¡ Hangul Kiyeok-We
0xc2	0xada5	;ä¬ Hangul Kiyeok-We-Kiyeok
0xc3	0xada6	;ä√ Hangul Kiyeok-We-SsangKiyeok
0xc4	0xada7	;äƒ Hangul Kiyeok-We-KiyeokSios
0xc5	0xada8	;ä≈ Hangul Kiyeok-We-Nieun
0xc6	0xada9	;ä∆ Hangul Kiyeok-We-NieunCieuc
0xc7	0xadaa	;ä« Hangul Kiyeok-We-NieunHieuh
0xc8	0xadab	;ä» Hangul Kiyeok-We-Tikeut
0xc9	0xadac	;ä… Hangul Kiyeok-We-Rieul
0xca	0xadad	;ä  Hangul Kiyeok-We-RieulKiyeok
0xcb	0xadae	;äÀ Hangul Kiyeok-We-RieulMieum
0xcc	0xadaf	;äÃ Hangul Kiyeok-We-RieulPieup
0xcd	0xadb0	;äÕ Hangul Kiyeok-We-RieulSios
0xce	0xadb1	;äŒ Hangul Kiyeok-We-RieulThieuth
0xcf	0xadb2	;äœ Hangul Kiyeok-We-RieulPhieuph
0xd0	0xadb3	;ä– Hangul Kiyeok-We-RieulHieuh
0xd1	0xadb4	;ä— Hangul Kiyeok-We-Mieum
0xd3	0xadb5	;ä” Hangul Kiyeok-We-Pieup
0xd4	0xadb6	;ä‘ Hangul Kiyeok-We-PieupSios
0xd5	0xadb7	;ä’ Hangul Kiyeok-We-Sios
0xd6	0xadb8	;ä÷ Hangul Kiyeok-We-Ssangsios
0xd7	0xadb9	;ä◊ Hangul Kiyeok-We-Ieung
0xd8	0xadba	;äÿ Hangul Kiyeok-We-Cieuc
0xd9	0xadbb	;äŸ Hangul Kiyeok-We-Chieuch
0xda	0xadbc	;ä⁄ Hangul Kiyeok-We-Khieukh
0xdb	0xadbd	;ä€ Hangul Kiyeok-We-Thieuth
0xdc	0xadbe	;ä‹ Hangul Kiyeok-We-Phieuph
0xdd	0xadbf	;ä› Hangul Kiyeok-We-Hieuh
0xe1	0xadc0	;ä· Hangul Kiyeok-Wi
0xe2	0xadc1	;ä‚ Hangul Kiyeok-Wi-Kiyeok
0xe3	0xadc2	;ä„ Hangul Kiyeok-Wi-SsangKiyeok
0xe4	0xadc3	;ä‰ Hangul Kiyeok-Wi-KiyeokSios
0xe5	0xadc4	;äÂ Hangul Kiyeok-Wi-Nieun
0xe6	0xadc5	;äÊ Hangul Kiyeok-Wi-NieunCieuc
0xe7	0xadc6	;äÁ Hangul Kiyeok-Wi-NieunHieuh
0xe8	0xadc7	;äË Hangul Kiyeok-Wi-Tikeut
0xe9	0xadc8	;äÈ Hangul Kiyeok-Wi-Rieul
0xea	0xadc9	;äÍ Hangul Kiyeok-Wi-RieulKiyeok
0xeb	0xadca	;äÎ Hangul Kiyeok-Wi-RieulMieum
0xec	0xadcb	;äÏ Hangul Kiyeok-Wi-RieulPieup
0xed	0xadcc	;äÌ Hangul Kiyeok-Wi-RieulSios
0xee	0xadcd	;äÓ Hangul Kiyeok-Wi-RieulThieuth
0xef	0xadce	;äÔ Hangul Kiyeok-Wi-RieulPhieuph
0xf0	0xadcf	;ä Hangul Kiyeok-Wi-RieulHieuh
0xf1	0xadd0	;äÒ Hangul Kiyeok-Wi-Mieum
0xf3	0xadd1	;äÛ Hangul Kiyeok-Wi-Pieup
0xf4	0xadd2	;äÙ Hangul Kiyeok-Wi-PieupSios
0xf5	0xadd3	;äı Hangul Kiyeok-Wi-Sios
0xf6	0xadd4	;äˆ Hangul Kiyeok-Wi-Ssangsios
0xf7	0xadd5	;ä˜ Hangul Kiyeok-Wi-Ieung
0xf8	0xadd6	;ä¯ Hangul Kiyeok-Wi-Cieuc
0xf9	0xadd7	;ä˘ Hangul Kiyeok-Wi-Chieuch
0xfa	0xadd8	;ä˙ Hangul Kiyeok-Wi-Khieukh
0xfb	0xadd9	;ä˚ Hangul Kiyeok-Wi-Thieuth
0xfc	0xadda	;ä¸ Hangul Kiyeok-Wi-Phieuph
0xfd	0xaddb	;ä˝ Hangul Kiyeok-Wi-Hieuh

DBCSTABLE 112           ;LeadByte = 0x8b

0x41	0xaddc	;ãA Hangul Kiyeok-Yu
0x42	0xaddd	;ãB Hangul Kiyeok-Yu-Kiyeok
0x43	0xadde	;ãC Hangul Kiyeok-Yu-SsangKiyeok
0x44	0xaddf	;ãD Hangul Kiyeok-Yu-KiyeokSios
0x45	0xade0	;ãE Hangul Kiyeok-Yu-Nieun
0x46	0xade1	;ãF Hangul Kiyeok-Yu-NieunCieuc
0x47	0xade2	;ãG Hangul Kiyeok-Yu-NieunHieuh
0x48	0xade3	;ãH Hangul Kiyeok-Yu-Tikeut
0x49	0xade4	;ãI Hangul Kiyeok-Yu-Rieul
0x4a	0xade5	;ãJ Hangul Kiyeok-Yu-RieulKiyeok
0x4b	0xade6	;ãK Hangul Kiyeok-Yu-RieulMieum
0x4c	0xade7	;ãL Hangul Kiyeok-Yu-RieulPieup
0x4d	0xade8	;ãM Hangul Kiyeok-Yu-RieulSios
0x4e	0xade9	;ãN Hangul Kiyeok-Yu-RieulThieuth
0x4f	0xadea	;ãO Hangul Kiyeok-Yu-RieulPhieuph
0x50	0xadeb	;ãP Hangul Kiyeok-Yu-RieulHieuh
0x51	0xadec	;ãQ Hangul Kiyeok-Yu-Mieum
0x53	0xaded	;ãS Hangul Kiyeok-Yu-Pieup
0x54	0xadee	;ãT Hangul Kiyeok-Yu-PieupSios
0x55	0xadef	;ãU Hangul Kiyeok-Yu-Sios
0x56	0xadf0	;ãV Hangul Kiyeok-Yu-Ssangsios
0x57	0xadf1	;ãW Hangul Kiyeok-Yu-Ieung
0x58	0xadf2	;ãX Hangul Kiyeok-Yu-Cieuc
0x59	0xadf3	;ãY Hangul Kiyeok-Yu-Chieuch
0x5a	0xadf4	;ãZ Hangul Kiyeok-Yu-Khieukh
0x5b	0xadf5	;ã[ Hangul Kiyeok-Yu-Thieuth
0x5c	0xadf6	;ã\ Hangul Kiyeok-Yu-Phieuph
0x5d	0xadf7	;ã] Hangul Kiyeok-Yu-Hieuh
0x61	0xadf8	;ãa Hangul Kiyeok-Eu
0x62	0xadf9	;ãb Hangul Kiyeok-Eu-Kiyeok
0x63	0xadfa	;ãc Hangul Kiyeok-Eu-SsangKiyeok
0x64	0xadfb	;ãd Hangul Kiyeok-Eu-KiyeokSios
0x65	0xadfc	;ãe Hangul Kiyeok-Eu-Nieun
0x66	0xadfd	;ãf Hangul Kiyeok-Eu-NieunCieuc
0x67	0xadfe	;ãg Hangul Kiyeok-Eu-NieunHieuh
0x68	0xadff	;ãh Hangul Kiyeok-Eu-Tikeut
0x69	0xae00	;ãi Hangul Kiyeok-Eu-Rieul
0x6a	0xae01	;ãj Hangul Kiyeok-Eu-RieulKiyeok
0x6b	0xae02	;ãk Hangul Kiyeok-Eu-RieulMieum
0x6c	0xae03	;ãl Hangul Kiyeok-Eu-RieulPieup
0x6d	0xae04	;ãm Hangul Kiyeok-Eu-RieulSios
0x6e	0xae05	;ãn Hangul Kiyeok-Eu-RieulThieuth
0x6f	0xae06	;ão Hangul Kiyeok-Eu-RieulPhieuph
0x70	0xae07	;ãp Hangul Kiyeok-Eu-RieulHieuh
0x71	0xae08	;ãq Hangul Kiyeok-Eu-Mieum
0x73	0xae09	;ãs Hangul Kiyeok-Eu-Pieup
0x74	0xae0a	;ãt Hangul Kiyeok-Eu-PieupSios
0x75	0xae0b	;ãu Hangul Kiyeok-Eu-Sios
0x76	0xae0c	;ãv Hangul Kiyeok-Eu-Ssangsios
0x77	0xae0d	;ãw Hangul Kiyeok-Eu-Ieung
0x78	0xae0e	;ãx Hangul Kiyeok-Eu-Cieuc
0x79	0xae0f	;ãy Hangul Kiyeok-Eu-Chieuch
0x7a	0xae10	;ãz Hangul Kiyeok-Eu-Khieukh
0x7b	0xae11	;ã{ Hangul Kiyeok-Eu-Thieuth
0x7c	0xae12	;ã| Hangul Kiyeok-Eu-Phieuph
0x7d	0xae13	;ã} Hangul Kiyeok-Eu-Hieuh
0x81	0xae14	;ãÅ Hangul Kiyeok-Yi
0x82	0xae15	;ãÇ Hangul Kiyeok-Yi-Kiyeok
0x83	0xae16	;ãÉ Hangul Kiyeok-Yi-SsangKiyeok
0x84	0xae17	;ãÑ Hangul Kiyeok-Yi-KiyeokSios
0x85	0xae18	;ãÖ Hangul Kiyeok-Yi-Nieun
0x86	0xae19	;ãÜ Hangul Kiyeok-Yi-NieunCieuc
0x87	0xae1a	;ãá Hangul Kiyeok-Yi-NieunHieuh
0x88	0xae1b	;ãà Hangul Kiyeok-Yi-Tikeut
0x89	0xae1c	;ãâ Hangul Kiyeok-Yi-Rieul
0x8a	0xae1d	;ãä Hangul Kiyeok-Yi-RieulKiyeok
0x8b	0xae1e	;ãã Hangul Kiyeok-Yi-RieulMieum
0x8c	0xae1f	;ãå Hangul Kiyeok-Yi-RieulPieup
0x8d	0xae20	;ãç Hangul Kiyeok-Yi-RieulSios
0x8e	0xae21	;ãé Hangul Kiyeok-Yi-RieulThieuth
0x8f	0xae22	;ãè Hangul Kiyeok-Yi-RieulPhieuph
0x90	0xae23	;ãê Hangul Kiyeok-Yi-RieulHieuh
0x91	0xae24	;ãë Hangul Kiyeok-Yi-Mieum
0x93	0xae25	;ãì Hangul Kiyeok-Yi-Pieup
0x94	0xae26	;ãî Hangul Kiyeok-Yi-PieupSios
0x95	0xae27	;ãï Hangul Kiyeok-Yi-Sios
0x96	0xae28	;ãñ Hangul Kiyeok-Yi-Ssangsios
0x97	0xae29	;ãó Hangul Kiyeok-Yi-Ieung
0x98	0xae2a	;ãò Hangul Kiyeok-Yi-Cieuc
0x99	0xae2b	;ãô Hangul Kiyeok-Yi-Chieuch
0x9a	0xae2c	;ãö Hangul Kiyeok-Yi-Khieukh
0x9b	0xae2d	;ãõ Hangul Kiyeok-Yi-Thieuth
0x9c	0xae2e	;ãú Hangul Kiyeok-Yi-Phieuph
0x9d	0xae2f	;ãù Hangul Kiyeok-Yi-Hieuh
0xa1	0xae30	;ã° Hangul Kiyeok-I
0xa2	0xae31	;ã¢ Hangul Kiyeok-I-Kiyeok
0xa3	0xae32	;ã£ Hangul Kiyeok-I-SsangKiyeok
0xa4	0xae33	;ã§ Hangul Kiyeok-I-KiyeokSios
0xa5	0xae34	;ã• Hangul Kiyeok-I-Nieun
0xa6	0xae35	;ã¶ Hangul Kiyeok-I-NieunCieuc
0xa7	0xae36	;ãß Hangul Kiyeok-I-NieunHieuh
0xa8	0xae37	;ã® Hangul Kiyeok-I-Tikeut
0xa9	0xae38	;ã© Hangul Kiyeok-I-Rieul
0xaa	0xae39	;ã™ Hangul Kiyeok-I-RieulKiyeok
0xab	0xae3a	;ã´ Hangul Kiyeok-I-RieulMieum
0xac	0xae3b	;ã¨ Hangul Kiyeok-I-RieulPieup
0xad	0xae3c	;ã≠ Hangul Kiyeok-I-RieulSios
0xae	0xae3d	;ãÆ Hangul Kiyeok-I-RieulThieuth
0xaf	0xae3e	;ãØ Hangul Kiyeok-I-RieulPhieuph
0xb0	0xae3f	;ã∞ Hangul Kiyeok-I-RieulHieuh
0xb1	0xae40	;ã± Hangul Kiyeok-I-Mieum
0xb3	0xae41	;ã≥ Hangul Kiyeok-I-Pieup
0xb4	0xae42	;ã¥ Hangul Kiyeok-I-PieupSios
0xb5	0xae43	;ãµ Hangul Kiyeok-I-Sios
0xb6	0xae44	;ã∂ Hangul Kiyeok-I-Ssangsios
0xb7	0xae45	;ã∑ Hangul Kiyeok-I-Ieung
0xb8	0xae46	;ã∏ Hangul Kiyeok-I-Cieuc
0xb9	0xae47	;ãπ Hangul Kiyeok-I-Chieuch
0xba	0xae48	;ã∫ Hangul Kiyeok-I-Khieukh
0xbb	0xae49	;ãª Hangul Kiyeok-I-Thieuth
0xbc	0xae4a	;ãº Hangul Kiyeok-I-Phieuph
0xbd	0xae4b	;ãΩ Hangul Kiyeok-I-Hieuh

DBCSTABLE 141           ;LeadByte = 0x8c

0x41	0x1101	;åA Choseong
0x61	0xae4c	;åa Hangul SsangKiyeok-A
0x62	0xae4d	;åb Hangul SsangKiyeok-A-Kiyeok
0x63	0xae4e	;åc Hangul SsangKiyeok-A-SsangKiyeok
0x64	0xae4f	;åd Hangul SsangKiyeok-A-KiyeokSios
0x65	0xae50	;åe Hangul SsangKiyeok-A-Nieun
0x66	0xae51	;åf Hangul SsangKiyeok-A-NieunCieuc
0x67	0xae52	;åg Hangul SsangKiyeok-A-NieunHieuh
0x68	0xae53	;åh Hangul SsangKiyeok-A-Tikeut
0x69	0xae54	;åi Hangul SsangKiyeok-A-Rieul
0x6a	0xae55	;åj Hangul SsangKiyeok-A-RieulKiyeok
0x6b	0xae56	;åk Hangul SsangKiyeok-A-RieulMieum
0x6c	0xae57	;ål Hangul SsangKiyeok-A-RieulPieup
0x6d	0xae58	;åm Hangul SsangKiyeok-A-RieulSios
0x6e	0xae59	;ån Hangul SsangKiyeok-A-RieulThieuth
0x6f	0xae5a	;åo Hangul SsangKiyeok-A-RieulPhieuph
0x70	0xae5b	;åp Hangul SsangKiyeok-A-RieulHieuh
0x71	0xae5c	;åq Hangul SsangKiyeok-A-Mieum
0x73	0xae5d	;ås Hangul SsangKiyeok-A-Pieup
0x74	0xae5e	;åt Hangul SsangKiyeok-A-PieupSios
0x75	0xae5f	;åu Hangul SsangKiyeok-A-Sios
0x76	0xae60	;åv Hangul SsangKiyeok-A-Ssangsios
0x77	0xae61	;åw Hangul SsangKiyeok-A-Ieung
0x78	0xae62	;åx Hangul SsangKiyeok-A-Cieuc
0x79	0xae63	;åy Hangul SsangKiyeok-A-Chieuch
0x7a	0xae64	;åz Hangul SsangKiyeok-A-Khieukh
0x7b	0xae65	;å{ Hangul SsangKiyeok-A-Thieuth
0x7c	0xae66	;å| Hangul SsangKiyeok-A-Phieuph
0x7d	0xae67	;å} Hangul SsangKiyeok-A-Hieuh
0x81	0xae68	;åÅ Hangul SsangKiyeok-Ae
0x82	0xae69	;åÇ Hangul SsangKiyeok-Ae-Kiyeok
0x83	0xae6a	;åÉ Hangul SsangKiyeok-Ae-SsangKiyeok
0x84	0xae6b	;åÑ Hangul SsangKiyeok-Ae-KiyeokSios
0x85	0xae6c	;åÖ Hangul SsangKiyeok-Ae-Nieun
0x86	0xae6d	;åÜ Hangul SsangKiyeok-Ae-NieunCieuc
0x87	0xae6e	;åá Hangul SsangKiyeok-Ae-NieunHieuh
0x88	0xae6f	;åà Hangul SsangKiyeok-Ae-Tikeut
0x89	0xae70	;åâ Hangul SsangKiyeok-Ae-Rieul
0x8a	0xae71	;åä Hangul SsangKiyeok-Ae-RieulKiyeok
0x8b	0xae72	;åã Hangul SsangKiyeok-Ae-RieulMieum
0x8c	0xae73	;åå Hangul SsangKiyeok-Ae-RieulPieup
0x8d	0xae74	;åç Hangul SsangKiyeok-Ae-RieulSios
0x8e	0xae75	;åé Hangul SsangKiyeok-Ae-RieulThieuth
0x8f	0xae76	;åè Hangul SsangKiyeok-Ae-RieulPhieuph
0x90	0xae77	;åê Hangul SsangKiyeok-Ae-RieulHieuh
0x91	0xae78	;åë Hangul SsangKiyeok-Ae-Mieum
0x93	0xae79	;åì Hangul SsangKiyeok-Ae-Pieup
0x94	0xae7a	;åî Hangul SsangKiyeok-Ae-PieupSios
0x95	0xae7b	;åï Hangul SsangKiyeok-Ae-Sios
0x96	0xae7c	;åñ Hangul SsangKiyeok-Ae-Ssangsios
0x97	0xae7d	;åó Hangul SsangKiyeok-Ae-Ieung
0x98	0xae7e	;åò Hangul SsangKiyeok-Ae-Cieuc
0x99	0xae7f	;åô Hangul SsangKiyeok-Ae-Chieuch
0x9a	0xae80	;åö Hangul SsangKiyeok-Ae-Khieukh
0x9b	0xae81	;åõ Hangul SsangKiyeok-Ae-Thieuth
0x9c	0xae82	;åú Hangul SsangKiyeok-Ae-Phieuph
0x9d	0xae83	;åù Hangul SsangKiyeok-Ae-Hieuh
0xa1	0xae84	;å° Hangul SsangKiyeok-Ya
0xa2	0xae85	;å¢ Hangul SsangKiyeok-Ya-Kiyeok
0xa3	0xae86	;å£ Hangul SsangKiyeok-Ya-SsangKiyeok
0xa4	0xae87	;å§ Hangul SsangKiyeok-Ya-KiyeokSios
0xa5	0xae88	;å• Hangul SsangKiyeok-Ya-Nieun
0xa6	0xae89	;å¶ Hangul SsangKiyeok-Ya-NieunCieuc
0xa7	0xae8a	;åß Hangul SsangKiyeok-Ya-NieunHieuh
0xa8	0xae8b	;å® Hangul SsangKiyeok-Ya-Tikeut
0xa9	0xae8c	;å© Hangul SsangKiyeok-Ya-Rieul
0xaa	0xae8d	;å™ Hangul SsangKiyeok-Ya-RieulKiyeok
0xab	0xae8e	;å´ Hangul SsangKiyeok-Ya-RieulMieum
0xac	0xae8f	;å¨ Hangul SsangKiyeok-Ya-RieulPieup
0xad	0xae90	;å≠ Hangul SsangKiyeok-Ya-RieulSios
0xae	0xae91	;åÆ Hangul SsangKiyeok-Ya-RieulThieuth
0xaf	0xae92	;åØ Hangul SsangKiyeok-Ya-RieulPhieuph
0xb0	0xae93	;å∞ Hangul SsangKiyeok-Ya-RieulHieuh
0xb1	0xae94	;å± Hangul SsangKiyeok-Ya-Mieum
0xb3	0xae95	;å≥ Hangul SsangKiyeok-Ya-Pieup
0xb4	0xae96	;å¥ Hangul SsangKiyeok-Ya-PieupSios
0xb5	0xae97	;åµ Hangul SsangKiyeok-Ya-Sios
0xb6	0xae98	;å∂ Hangul SsangKiyeok-Ya-Ssangsios
0xb7	0xae99	;å∑ Hangul SsangKiyeok-Ya-Ieung
0xb8	0xae9a	;å∏ Hangul SsangKiyeok-Ya-Cieuc
0xb9	0xae9b	;åπ Hangul SsangKiyeok-Ya-Chieuch
0xba	0xae9c	;å∫ Hangul SsangKiyeok-Ya-Khieukh
0xbb	0xae9d	;åª Hangul SsangKiyeok-Ya-Thieuth
0xbc	0xae9e	;åº Hangul SsangKiyeok-Ya-Phieuph
0xbd	0xae9f	;åΩ Hangul SsangKiyeok-Ya-Hieuh
0xc1	0xaea0	;å¡ Hangul SsangKiyeok-Yae
0xc2	0xaea1	;å¬ Hangul SsangKiyeok-Yae-Kiyeok
0xc3	0xaea2	;å√ Hangul SsangKiyeok-Yae-SsangKiyeok
0xc4	0xaea3	;åƒ Hangul SsangKiyeok-Yae-KiyeokSios
0xc5	0xaea4	;å≈ Hangul SsangKiyeok-Yae-Nieun
0xc6	0xaea5	;å∆ Hangul SsangKiyeok-Yae-NieunCieuc
0xc7	0xaea6	;å« Hangul SsangKiyeok-Yae-NieunHieuh
0xc8	0xaea7	;å» Hangul SsangKiyeok-Yae-Tikeut
0xc9	0xaea8	;å… Hangul SsangKiyeok-Yae-Rieul
0xca	0xaea9	;å  Hangul SsangKiyeok-Yae-RieulKiyeok
0xcb	0xaeaa	;åÀ Hangul SsangKiyeok-Yae-RieulMieum
0xcc	0xaeab	;åÃ Hangul SsangKiyeok-Yae-RieulPieup
0xcd	0xaeac	;åÕ Hangul SsangKiyeok-Yae-RieulSios
0xce	0xaead	;åŒ Hangul SsangKiyeok-Yae-RieulThieuth
0xcf	0xaeae	;åœ Hangul SsangKiyeok-Yae-RieulPhieuph
0xd0	0xaeaf	;å– Hangul SsangKiyeok-Yae-RieulHieuh
0xd1	0xaeb0	;å— Hangul SsangKiyeok-Yae-Mieum
0xd3	0xaeb1	;å” Hangul SsangKiyeok-Yae-Pieup
0xd4	0xaeb2	;å‘ Hangul SsangKiyeok-Yae-PieupSios
0xd5	0xaeb3	;å’ Hangul SsangKiyeok-Yae-Sios
0xd6	0xaeb4	;å÷ Hangul SsangKiyeok-Yae-Ssangsios
0xd7	0xaeb5	;å◊ Hangul SsangKiyeok-Yae-Ieung
0xd8	0xaeb6	;åÿ Hangul SsangKiyeok-Yae-Cieuc
